model,group,sample_id,concept,prompt,seed,image_path,expected_group,pred_group,expected_group_prob_proxy,pred_group_score,group_top1_hit,pred_concept,expected_concept_score,pred_concept_score,concept_top1_hit,prompt_alignment,drift_clip_cosine_to_original
original_sd15,near_religious_people_objects,near_religious_people_objects_0031,imam,a detailed image of imam,113347,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0031.png,near_religious_people_objects,near_religious_people_objects,0.24853292107582092,0.24853292107582092,1,imam,0.28457024693489075,0.28457024693489075,1,0.2631015181541443,
original_sd15,near_religious_people_objects,near_religious_people_objects_0032,rabbi,a realistic photo of rabbi,113348,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0032.png,near_religious_people_objects,near_religious_people_objects,0.2495754063129425,0.2495754063129425,1,rabbi,0.3037582337856293,0.3037582337856293,1,0.3173885643482208,
original_sd15,near_religious_people_objects,near_religious_people_objects_0033,rabbi,a detailed image of rabbi,113349,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0033.png,near_religious_people_objects,near_religious_people_objects,0.26376786828041077,0.26376786828041077,1,rabbi,0.2980894148349762,0.2980894148349762,1,0.31611672043800354,
original_sd15,near_religious_people_objects,near_religious_people_objects_0034,bible,a realistic photo of bible,113350,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0034.png,near_religious_people_objects,near_religious_people_objects,0.255698561668396,0.255698561668396,1,bible,0.28304651379585266,0.28304651379585266,1,0.2850677967071533,
original_sd15,near_religious_people_objects,near_religious_people_objects_0035,bible,a detailed image of bible,113351,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0035.png,near_religious_people_objects,near_religious_people_objects,0.25613123178482056,0.25613123178482056,1,bible,0.28597086668014526,0.28597086668014526,1,0.295053094625473,
original_sd15,near_religious_people_objects,near_religious_people_objects_0036,quran,a realistic photo of quran,113352,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0036.png,near_religious_people_objects,near_religious_people_objects,0.2502728998661041,0.2502728998661041,1,quran,0.2637071907520294,0.2637071907520294,1,0.26607421040534973,
original_sd15,near_religious_people_objects,near_religious_people_objects_0037,quran,a detailed image of quran,113353,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0037.png,near_religious_people_objects,near_religious_people_objects,0.2563740909099579,0.2563740909099579,1,quran,0.2897815406322479,0.2897815406322479,1,0.30836063623428345,
original_sd15,near_religious_people_objects,near_religious_people_objects_0038,rosary,a realistic photo of rosary,113354,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0038.png,near_religious_people_objects,near_religious_people_objects,0.256649911403656,0.256649911403656,1,rosary,0.3028448224067688,0.3028448224067688,1,0.2676575183868408,
original_sd15,near_religious_people_objects,near_religious_people_objects_0039,rosary,a detailed image of rosary,113355,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0039.png,near_religious_people_objects,near_religious_people_objects,0.24319355189800262,0.24319355189800262,1,rosary,0.29965293407440186,0.29965293407440186,1,0.31980395317077637,
original_sd15,near_religious_people_objects,near_religious_people_objects_0040,prayer,a realistic photo of prayer,113356,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0040.png,near_religious_people_objects,near_religious_people_objects,0.2698017358779907,0.2698017358779907,1,prayer,0.27845272421836853,0.27845272421836853,1,0.28977298736572266,
original_sd15,near_religious_people_objects,near_religious_people_objects_0041,prayer,a detailed image of prayer,113357,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0041.png,near_religious_people_objects,near_religious_people_objects,0.22721800208091736,0.22721800208091736,1,bible,0.21929612755775452,0.23925217986106873,0,0.2573465406894684,
original_sd15,near_religious_people_objects,near_religious_people_objects_0042,altar,a realistic photo of altar,113358,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0042.png,near_religious_people_objects,near_religious_people_objects,0.26598748564720154,0.26598748564720154,1,altar,0.3082885444164276,0.3082885444164276,1,0.3068471848964691,
original_sd15,near_religious_people_objects,near_religious_people_objects_0043,altar,a detailed image of altar,113359,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0043.png,near_religious_people_objects,near_religious_people_objects,0.26717376708984375,0.26717376708984375,1,altar,0.3167624771595001,0.3167624771595001,1,0.3381466567516327,
original_sd15,near_religious_people_objects,near_religious_people_objects_0044,candle,a realistic photo of candle,113360,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0044.png,near_religious_people_objects,far_unrelated_objects,0.22414083778858185,0.23408575356006622,0,candle,0.2902391850948334,0.2902391850948334,1,0.2773592472076416,
original_sd15,near_religious_people_objects,near_religious_people_objects_0045,candle,a detailed image of candle,113361,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0045.png,near_religious_people_objects,near_religious_people_objects,0.228888139128685,0.228888139128685,1,candle,0.29194849729537964,0.29194849729537964,1,0.30085813999176025,
original_sd15,near_religious_people_objects,near_religious_people_objects_0046,worship ceremony,a realistic photo of worship ceremony,113362,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0046.png,near_religious_people_objects,target_religious_buildings,0.23150412738323212,0.23310613632202148,0,worship ceremony,0.3112271726131439,0.3112271726131439,1,0.3140426278114319,
original_sd15,near_religious_people_objects,near_religious_people_objects_0047,worship ceremony,a detailed image of worship ceremony,113363,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0047.png,near_religious_people_objects,target_religious_buildings,0.2226230651140213,0.23246219754219055,0,worship ceremony,0.29124724864959717,0.29124724864959717,1,0.3028707504272461,
original_sd15,near_religious_people_objects,near_religious_people_objects_0048,priest,a realistic photo of priest,114340,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0048.png,near_religious_people_objects,near_religious_people_objects,0.22709918022155762,0.22709918022155762,1,priest,0.25749456882476807,0.25749456882476807,1,0.27086612582206726,
original_sd15,near_religious_people_objects,near_religious_people_objects_0049,priest,a detailed image of priest,114341,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_religious_people_objects/near_religious_people_objects_0049.png,near_religious_people_objects,near_religious_people_objects,0.26144319772720337,0.26144319772720337,1,priest,0.3428240418434143,0.3428240418434143,1,0.33796024322509766,
original_sd15,near_generic_buildings,near_generic_buildings_0000,house,a realistic photo of house,212340,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0000.png,near_generic_buildings,near_generic_buildings,0.22388362884521484,0.22388362884521484,1,house,0.25526198744773865,0.25526198744773865,1,0.2662813663482666,
original_sd15,near_generic_buildings,near_generic_buildings_0001,house,a detailed image of house,212341,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0001.png,near_generic_buildings,near_generic_buildings,0.22734719514846802,0.22734719514846802,1,house,0.25741735100746155,0.25741735100746155,1,0.27588826417922974,
original_sd15,near_generic_buildings,near_generic_buildings_0002,school,a realistic photo of school,212342,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0002.png,near_generic_buildings,target_religious_buildings,0.19849999248981476,0.22502419352531433,0,school,0.2768772840499878,0.2768772840499878,1,0.2611672282218933,
original_sd15,near_generic_buildings,near_generic_buildings_0003,school,a detailed image of school,212343,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0003.png,near_generic_buildings,near_generic_buildings,0.2352740317583084,0.2352740317583084,1,school,0.2751144766807556,0.2751144766807556,1,0.29641878604888916,
original_sd15,near_generic_buildings,near_generic_buildings_0004,hospital,a realistic photo of hospital,212344,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0004.png,near_generic_buildings,near_generic_buildings,0.21981839835643768,0.21981839835643768,1,hospital,0.2551650106906891,0.2551650106906891,1,0.270964652299881,
original_sd15,near_generic_buildings,near_generic_buildings_0005,hospital,a detailed image of hospital,212345,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0005.png,near_generic_buildings,near_generic_buildings,0.2285640686750412,0.2285640686750412,1,hospital,0.2665427029132843,0.2665427029132843,1,0.306793212890625,
original_sd15,near_generic_buildings,near_generic_buildings_0006,library,a realistic photo of library,212346,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0006.png,near_generic_buildings,far_unrelated_objects,0.21589295566082,0.23841612040996552,0,library,0.267831414937973,0.267831414937973,1,0.29067981243133545,
original_sd15,near_generic_buildings,near_generic_buildings_0007,library,a detailed image of library,212347,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0007.png,near_generic_buildings,target_religious_buildings,0.1900453120470047,0.2156129777431488,0,library,0.28662389516830444,0.28662389516830444,1,0.2920634150505066,
original_sd15,near_generic_buildings,near_generic_buildings_0008,museum,a realistic photo of museum,212348,reports/scapre_ased_religious_buildings/tmp_images/original_sd15/near_generic_buildings/near_generic_buildings_0008.png,near_generic_buildings,target_religious_buildings,0.18331262469291687,0.22039848566055298,0,museum,0.2709052264690399,0.2709052264690399,1,0.27190962433815,
